symbol,timestamp,open,high,low,close,volume,trade_count,vwap
AAPL,2026-03-05 11:32:00+00:00,263.28,263.51,263.28,263.4,4395.0,84.0,263.407113
AAPL,2026-03-05 11:33:00+00:00,263.2,263.2,262.9,262.9,2024.0,80.0,263.05
AAPL,2026-03-05 11:34:00+00:00,262.8,262.8,262.75,262.75,1496.0,50.0,262.775719
AAPL,2026-03-05 11:35:00+00:00,263.06,263.21,263.06,263.21,3957.0,65.0,263.172811
AAPL,2026-03-05 11:36:00+00:00,263.39,263.39,263.18,263.18,1173.0,17.0,263.295225
AAPL,2026-03-05 11:37:00+00:00,263.18,263.18,263.15,263.15,754.0,13.0,263.16
AAPL,2026-03-05 11:38:00+00:00,263.06,263.06,263.0,263.0,1389.0,47.0,263.017712
AAPL,2026-03-05 11:40:00+00:00,262.9,263.19,262.84,263.19,906.0,35.0,263.004548
AAPL,2026-03-05 11:41:00+00:00,263.18,263.3,262.96,263.3,1290.0,38.0,263.116558
AAPL,2026-03-05 11:43:00+00:00,263.04,263.04,263.04,263.04,217.0,12.0,263.04
AAPL,2026-03-05 11:44:00+00:00,263.14,263.14,263.14,263.14,294.0,12.0,263.14
AAPL,2026-03-05 11:45:00+00:00,263.38,263.5,263.38,263.5,1409.0,33.0,263.467247
AAPL,2026-03-05 11:46:00+00:00,263.5,263.5,263.48,263.48,352.0,9.0,263.492
AAPL,2026-03-05 11:47:00+00:00,263.48,263.48,263.25,263.46,4513.0,65.0,263.348749
AAPL,2026-03-05 11:48:00+00:00,263.46,263.55,263.45,263.55,1880.0,27.0,263.491827
AAPL,2026-03-05 11:49:00+00:00,263.39,263.39,263.39,263.39,909.0,37.0,263.39
AAPL,2026-03-05 11:50:00+00:00,263.25,263.25,263.25,263.25,647.0,16.0,263.25
AAPL,2026-03-05 11:51:00+00:00,263.23,263.25,263.04,263.04,469.0,17.0,263.19092
AAPL,2026-03-05 11:52:00+00:00,262.95,262.95,262.95,262.95,523.0,26.0,262.95
AAPL,2026-03-05 11:55:00+00:00,262.73,262.73,262.73,262.73,285.0,24.0,262.73
AAPL,2026-03-05 11:56:00+00:00,263.12,263.25,263.12,263.25,684.0,10.0,263.180057
AAPL,2026-03-05 11:58:00+00:00,262.97,262.97,262.59,262.77,1335.0,37.0,262.778581
AAPL,2026-03-05 11:59:00+00:00,262.98,262.98,262.61,262.61,2280.0,77.0,262.836871
AAPL,2026-03-05 12:00:00+00:00,262.84,262.86,262.5,262.5,3397.0,171.0,262.793558
AAPL,2026-03-05 12:02:00+00:00,262.58,262.58,262.21,262.54,1533.0,44.0,262.372353
AAPL,2026-03-05 12:03:00+00:00,262.39,262.39,262.39,262.39,395.0,28.0,262.39
AAPL,2026-03-05 12:05:00+00:00,262.4,262.59,262.4,262.58,1890.0,42.0,262.541493
AAPL,2026-03-05 12:06:00+00:00,262.46,262.53,262.46,262.48,1931.0,25.0,262.497629
AAPL,2026-03-05 12:09:00+00:00,262.6,262.6,262.6,262.6,188.0,6.0,262.6
AAPL,2026-03-05 12:11:00+00:00,262.4,262.4,262.4,262.4,466.0,25.0,262.4
AAPL,2026-03-05 12:12:00+00:00,262.4,262.4,262.4,262.4,966.0,38.0,262.4
AAPL,2026-03-05 12:13:00+00:00,262.25,262.25,262.25,262.25,359.0,16.0,262.25
AAPL,2026-03-05 12:20:00+00:00,262.55,262.79,262.55,262.7,1446.0,25.0,262.674629
AAPL,2026-03-05 12:21:00+00:00,262.6,262.6,262.49,262.49,2510.0,67.0,262.540741
AAPL,2026-03-05 12:23:00+00:00,262.51,262.56,262.5,262.52,1863.0,32.0,262.537052
AAPL,2026-03-05 12:24:00+00:00,262.51,262.51,262.51,262.51,620.0,24.0,262.51
AAPL,2026-03-05 12:25:00+00:00,262.55,262.55,262.55,262.55,530.0,18.0,262.55
AAPL,2026-03-05 12:28:00+00:00,262.35,262.53,262.3,262.3,1979.0,29.0,262.400903
AAPL,2026-03-05 12:29:00+00:00,262.3,262.3,262.3,262.3,528.0,16.0,262.3
AAPL,2026-03-05 12:30:00+00:00,262.37,262.69,262.3,262.69,2255.0,31.0,262.524482
AAPL,2026-03-05 12:31:00+00:00,262.33,262.33,262.33,262.33,140.0,9.0,262.33
AAPL,2026-03-05 12:32:00+00:00,262.32,262.32,262.3,262.3,338.0,15.0,262.309615
AAPL,2026-03-05 12:33:00+00:00,262.3,262.3,262.11,262.11,1374.0,58.0,262.174139
AAPL,2026-03-05 12:37:00+00:00,262.0,262.0,262.0,262.0,924.0,33.0,262.0
AAPL,2026-03-05 12:41:00+00:00,262.17,262.17,262.17,262.17,827.0,17.0,262.17
AAPL,2026-03-05 12:42:00+00:00,262.02,262.02,262.02,262.02,441.0,20.0,262.02
AAPL,2026-03-05 12:43:00+00:00,262.0,262.0,262.0,262.0,871.0,38.0,262.0
AAPL,2026-03-05 12:44:00+00:00,262.0,262.0,262.0,262.0,1346.0,76.0,262.0
AAPL,2026-03-05 12:47:00+00:00,262.09,262.09,262.09,262.09,271.0,19.0,262.09
AAPL,2026-03-05 12:48:00+00:00,262.01,262.01,261.8,261.8,2335.0,122.0,261.843122
AAPL,2026-03-05 12:49:00+00:00,261.67,261.67,261.67,261.67,622.0,27.0,261.67
AAPL,2026-03-05 12:50:00+00:00,261.92,261.92,261.67,261.67,2213.0,51.0,261.731431
AAPL,2026-03-05 12:51:00+00:00,261.73,261.73,261.65,261.65,2346.0,69.0,261.666176
AAPL,2026-03-05 12:52:00+00:00,261.7,261.7,261.57,261.58,2332.0,78.0,261.590377
AAPL,2026-03-05 12:53:00+00:00,261.58,261.64,261.54,261.54,2840.0,89.0,261.613217
AAPL,2026-03-05 12:54:00+00:00,261.61,261.89,261.61,261.89,1514.0,31.0,261.67996
AAPL,2026-03-05 12:55:00+00:00,261.86,261.86,261.86,261.86,937.0,22.0,261.86
AAPL,2026-03-05 12:58:00+00:00,261.95,261.97,261.95,261.95,853.0,19.0,261.95778
AAPL,2026-03-05 13:00:00+00:00,262.2,263.37,261.23,261.23,43404.0,2703.0,262.321663
AAPL,2026-03-05 13:01:00+00:00,261.41,262.5,261.15,261.8981,44561.0,1900.0,261.916034
AAPL,2026-03-05 13:02:00+00:00,261.76,262.1023,261.76,261.76,2382.0,175.0,261.801953
AAPL,2026-03-05 13:05:00+00:00,261.6,261.78,261.51,261.51,8519.0,269.0,261.5653
AAPL,2026-03-05 13:06:00+00:00,262.109,262.109,262.109,262.109,1595.0,118.0,262.109
AAPL,2026-03-05 13:07:00+00:00,261.86,261.98,261.86,261.94,2750.0,71.0,261.903978
AAPL,2026-03-05 13:08:00+00:00,262.01,262.11,262.01,262.11,794.0,32.0,262.067915
AAPL,2026-03-05 13:09:00+00:00,262.14,262.16,262.0285,262.13,2225.0,57.0,262.1195
AAPL,2026-03-05 13:10:00+00:00,261.77,261.96,261.641,261.96,2872.0,44.0,261.869984
AAPL,2026-03-05 13:11:00+00:00,261.79,261.96,261.79,261.9362,989.0,16.0,261.92856
AAPL,2026-03-05 13:12:00+00:00,261.77,261.92,261.76,261.92,1329.0,29.0,261.84128
AAPL,2026-03-05 13:13:00+00:00,261.93,261.97,261.93,261.97,3684.0,29.0,261.950352
AAPL,2026-03-05 13:14:00+00:00,262.08,262.1,262.0101,262.1,2199.0,32.0,262.088806
AAPL,2026-03-05 13:15:00+00:00,261.97,262.2,261.8224,262.2,2589.0,25.0,262.0141
AAPL,2026-03-05 13:16:00+00:00,262.22,262.22,262.18,262.18,1137.0,38.0,262.211453
AAPL,2026-03-05 13:22:00+00:00,262.1654,262.1654,262.1654,262.1654,571.0,31.0,262.1654
AAPL,2026-03-05 13:25:00+00:00,262.0,262.0104,261.97,262.0104,2265.0,70.0,261.993074
AAPL,2026-03-05 13:26:00+00:00,262.16,262.25,262.16,262.21,2859.0,80.0,262.19852
AAPL,2026-03-05 13:27:00+00:00,262.17,262.25,262.17,262.23,1659.0,44.0,262.20018
AAPL,2026-03-05 13:28:00+00:00,262.24,262.24,262.24,262.24,721.0,44.0,262.24
AAPL,2026-03-05 13:29:00+00:00,262.17,262.17,262.15,262.15,852.0,48.0,262.160654
AAPL,2026-03-05 13:30:00+00:00,262.4,262.4,262.3913,262.3913,871.0,38.0,262.39275
AAPL,2026-03-05 13:31:00+00:00,262.31,262.31,262.27,262.29,1534.0,28.0,262.288556
AAPL,2026-03-05 13:32:00+00:00,262.25,262.25,262.25,262.25,770792.0,45.0,262.25
AAPL,2026-03-05 13:35:00+00:00,262.0,262.0657,262.0,262.0657,1151.0,83.0,262.037494
AAPL,2026-03-05 13:38:00+00:00,261.83,262.07,261.83,262.07,2543.0,46.0,261.953971
AAPL,2026-03-05 13:39:00+00:00,262.08,262.08,261.98,261.98,887.0,21.0,262.0275
AAPL,2026-03-05 13:41:00+00:00,262.1,262.1676,262.1,262.1676,946.0,36.0,262.121404
AAPL,2026-03-05 13:42:00+00:00,262.12,262.21,262.12,262.21,1758.0,32.0,262.131385
AAPL,2026-03-05 13:45:00+00:00,262.15,262.15,262.15,262.15,324.0,24.0,262.15
AAPL,2026-03-05 13:46:00+00:00,262.26,262.3,262.26,262.29,3430.0,41.0,262.283171
AAPL,2026-03-05 13:47:00+00:00,262.34,262.34,262.21,262.21,644.0,30.0,262.264711
AAPL,2026-03-05 13:49:00+00:00,262.32,262.32,262.25,262.25,1497.0,28.0,262.31
AAPL,2026-03-05 13:50:00+00:00,262.27,262.499,262.27,262.44,1907.0,44.0,262.42096
AAPL,2026-03-05 13:51:00+00:00,262.4756,262.5,262.45,262.45,3783.0,53.0,262.493135
AAPL,2026-03-05 13:52:00+00:00,262.4,262.4,262.4,262.4,615.0,29.0,262.4
AAPL,2026-03-05 13:54:00+00:00,262.44,262.44,262.22,262.22,1617.0,36.0,262.416338
AAPL,2026-03-05 13:55:00+00:00,262.14,262.14,262.12,262.12,912.0,46.0,262.124598
AAPL,2026-03-05 13:56:00+00:00,262.0002,262.1561,262.0,262.1561,1907.0,48.0,262.012484
AAPL,2026-03-05 13:57:00+00:00,262.07,262.07,262.07,262.07,1007.0,67.0,262.07
AAPL,2026-03-05 13:58:00+00:00,261.81,261.86,261.77,261.82,4480.0,169.0,261.815994
AAPL,2026-03-05 13:59:00+00:00,261.88,261.97,261.87,261.97,1052.0,16.0,261.927275
AAPL,2026-03-05 14:00:00+00:00,261.69,261.69,261.69,261.69,648.0,27.0,261.69
AAPL,2026-03-05 14:01:00+00:00,262.13,262.13,261.79,261.79,2558.0,92.0,261.97
AAPL,2026-03-05 14:02:00+00:00,261.93,262.05,261.87,262.05,3701.0,52.0,261.906874
AAPL,2026-03-05 14:03:00+00:00,262.04,262.15,262.04,262.07,2348.0,40.0,262.06272
AAPL,2026-03-05 14:04:00+00:00,262.02,262.02,261.77,261.77,3281.0,131.0,261.936742
AAPL,2026-03-05 14:05:00+00:00,261.78,261.78,261.78,261.78,826.0,52.0,261.78
AAPL,2026-03-05 14:06:00+00:00,261.669,261.97,261.669,261.97,1156.0,40.0,261.808169
AAPL,2026-03-05 14:07:00+00:00,261.73,261.73,261.73,261.73,1784.0,83.0,261.73
AAPL,2026-03-05 14:08:00+00:00,261.67,261.72,261.67,261.72,1807.0,65.0,261.694373
AAPL,2026-03-05 14:09:00+00:00,261.82,261.91,261.67,261.91,5434.0,91.0,261.816827
AAPL,2026-03-05 14:10:00+00:00,261.94,262.07,261.94,262.07,1364.0,38.0,261.972416
AAPL,2026-03-05 14:11:00+00:00,262.184,262.2,262.09,262.09,3814.0,70.0,262.184579
AAPL,2026-03-05 14:12:00+00:00,262.14,262.14,261.94,261.94,2095.0,87.0,261.971447
AAPL,2026-03-05 14:13:00+00:00,261.88,262.0,261.75,262.0,5036.0,184.0,261.872262
AAPL,2026-03-05 14:14:00+00:00,261.88,262.13,261.86,261.86,2639.0,60.0,261.963853
AAPL,2026-03-05 14:15:00+00:00,262.0,262.02,262.0,262.02,2571.0,50.0,262.018929
AAPL,2026-03-05 14:17:00+00:00,261.81,261.81,261.61,261.61,3456.0,130.0,261.727251
AAPL,2026-03-05 14:18:00+00:00,261.71,261.75,261.66,261.75,3242.0,64.0,261.730395
AAPL,2026-03-05 14:19:00+00:00,261.75,261.85,261.68,261.85,2396.0,58.0,261.783825
AAPL,2026-03-05 14:20:00+00:00,262.0387,262.0387,262.0387,262.0387,389.0,31.0,262.0387
AAPL,2026-03-05 14:21:00+00:00,261.87,261.9,261.66,261.66,513.0,24.0,261.797295
AAPL,2026-03-05 14:22:00+00:00,261.86,261.86,261.86,261.86,836.0,48.0,261.86
AAPL,2026-03-05 14:23:00+00:00,262.0,262.06,262.0,262.06,871.0,50.0,262.028626
AAPL,2026-03-05 14:24:00+00:00,262.0515,262.0515,261.7,261.7,5377.0,74.0,261.978151
AAPL,2026-03-05 14:25:00+00:00,261.7,261.87,261.6,261.61,4034.0,105.0,261.807042
AAPL,2026-03-05 14:26:00+00:00,261.96,262.0189,261.62,261.94,4110.0,49.0,261.931221
AAPL,2026-03-05 14:27:00+00:00,261.9899,261.99,261.0,261.12,23341.0,562.0,261.500101
AAPL,2026-03-05 14:28:00+00:00,260.44,261.01,259.96,260.45,49710.0,859.0,260.444334
AAPL,2026-03-05 14:29:00+00:00,260.36,260.73,260.2992,260.58,23810.0,310.0,260.428716
AAPL,2026-03-05 14:30:00+00:00,260.79,261.1,260.12,260.335,849395.0,13950.0,260.691606
AAPL,2026-03-05 14:31:00+00:00,260.4,260.44,259.88,260.21,270911.0,5687.0,260.11732
AAPL,2026-03-05 14:32:00+00:00,260.2,260.45,259.9814,260.2,113246.0,2185.0,260.236189
AAPL,2026-03-05 14:33:00+00:00,260.24,260.74,259.96,260.63,172513.0,2997.0,260.267569
AAPL,2026-03-05 14:34:00+00:00,260.65,260.91,260.48,260.77,121364.0,2883.0,260.683883
AAPL,2026-03-05 14:35:00+00:00,260.8,261.46,260.8,261.34,182704.0,3311.0,261.176588
AAPL,2026-03-05 14:36:00+00:00,261.3114,261.4315,260.835,260.935,108439.0,2447.0,261.129593
AAPL,2026-03-05 14:37:00+00:00,260.935,261.06,260.69,260.945,93847.0,2131.0,260.863804
AAPL,2026-03-05 14:38:00+00:00,260.92,261.35,260.78,260.8242,91574.0,2164.0,261.034734
AAPL,2026-03-05 14:39:00+00:00,260.84,260.865,260.25,260.44,109672.0,2469.0,260.494765
AAPL,2026-03-05 14:40:00+00:00,260.4564,260.57,260.16,260.4051,87926.0,2198.0,260.406951
AAPL,2026-03-05 14:41:00+00:00,260.42,260.73,260.28,260.385,96248.0,1847.0,260.489494
AAPL,2026-03-05 14:42:00+00:00,260.385,260.58,259.67,259.67,185344.0,4094.0,260.066584
AAPL,2026-03-05 14:43:00+00:00,259.6401,259.74,259.4,259.51,133651.0,3506.0,259.561035
AAPL,2026-03-05 14:44:00+00:00,259.4551,259.562,259.13,259.3399,123988.0,3145.0,259.345525
AAPL,2026-03-05 14:45:00+00:00,259.34,259.51,259.06,259.48,162326.0,3431.0,259.229681
AAPL,2026-03-05 14:46:00+00:00,259.465,259.74,259.32,259.575,117746.0,3158.0,259.485125
AAPL,2026-03-05 14:47:00+00:00,259.565,259.95,259.37,259.85,100141.0,2802.0,259.724464
AAPL,2026-03-05 14:48:00+00:00,259.88,259.95,259.3,259.565,145621.0,3495.0,259.501631
AAPL,2026-03-05 14:49:00+00:00,259.56,259.81,259.14,259.155,154050.0,3799.0,259.529333
AAPL,2026-03-05 14:50:00+00:00,259.18,259.23,258.98,259.16,164808.0,4365.0,259.055275
AAPL,2026-03-05 14:51:00+00:00,259.16,259.24,258.86,259.21,121912.0,3144.0,259.016334
AAPL,2026-03-05 14:52:00+00:00,259.215,259.58,258.995,259.49,144641.0,3290.0,259.239211
AAPL,2026-03-05 14:53:00+00:00,259.49,259.55,259.3,259.435,108840.0,2784.0,259.466075
AAPL,2026-03-05 14:54:00+00:00,259.42,259.52,259.075,259.35,125875.0,3095.0,259.306939
AAPL,2026-03-05 14:55:00+00:00,259.32,259.4,259.17,259.3313,77116.0,2476.0,259.276919
AAPL,2026-03-05 14:56:00+00:00,259.29,259.45,259.26,259.4375,87731.0,2680.0,259.349672
AAPL,2026-03-05 14:57:00+00:00,259.47,259.73,259.465,259.685,121082.0,2809.0,259.619003
AAPL,2026-03-05 14:58:00+00:00,259.7,260.03,259.6673,259.86,145755.0,3451.0,259.879403
AAPL,2026-03-05 14:59:00+00:00,259.85,260.02,259.72,259.91,195921.0,4227.0,259.893209
AAPL,2026-03-05 15:00:00+00:00,259.93,260.26,259.83,260.23,159153.0,4062.0,260.063525
AAPL,2026-03-05 15:01:00+00:00,260.22,260.2845,259.87,259.93,211993.0,4496.0,260.047293
AAPL,2026-03-05 15:02:00+00:00,259.925,260.03,259.81,259.89,95562.0,3023.0,259.888582
AAPL,2026-03-05 15:03:00+00:00,259.89,260.07,259.455,259.58,208742.0,4391.0,259.774895
AAPL,2026-03-05 15:04:00+00:00,259.61,259.865,259.56,259.63,60438.0,2211.0,259.696228
AAPL,2026-03-05 15:05:00+00:00,259.62,259.62,259.29,259.4,94301.0,2832.0,259.446092
AAPL,2026-03-05 15:06:00+00:00,259.3801,259.43,259.2,259.34,78901.0,2489.0,259.286435
AAPL,2026-03-05 15:07:00+00:00,259.345,259.5,259.08,259.16,99551.0,2846.0,259.315276
AAPL,2026-03-05 15:08:00+00:00,259.15,259.21,258.89,258.93,117872.0,3523.0,259.048101
AAPL,2026-03-05 15:09:00+00:00,258.9201,259.0386,258.84,258.96,97594.0,2939.0,258.911169
AAPL,2026-03-05 15:10:00+00:00,258.955,259.055,258.79,258.85,120516.0,3133.0,258.939707
AAPL,2026-03-05 15:11:00+00:00,258.85,258.92,258.58,258.6525,155837.0,3665.0,258.705548
AAPL,2026-03-05 15:12:00+00:00,258.65,259.3,258.64,259.26,192546.0,3348.0,259.014896
AAPL,2026-03-05 15:13:00+00:00,259.26,259.33,259.0,259.23,108809.0,4315.0,259.165782
AAPL,2026-03-05 15:14:00+00:00,259.25,259.7,259.08,259.62,145772.0,2894.0,259.345433
AAPL,2026-03-05 15:15:00+00:00,259.62,259.67,259.37,259.44,90457.0,2403.0,259.510593
AAPL,2026-03-05 15:16:00+00:00,259.45,259.6,259.07,259.09,142829.0,3295.0,259.31686
AAPL,2026-03-05 15:17:00+00:00,259.06,259.14,258.85,258.97,76944.0,2307.0,258.978105
AAPL,2026-03-05 15:18:00+00:00,258.9587,258.995,258.66,258.97,83147.0,2406.0,258.760947
AAPL,2026-03-05 15:19:00+00:00,258.97,258.98,258.7857,258.88,81209.0,2211.0,258.885743
AAPL,2026-03-05 15:20:00+00:00,258.87,258.93,258.7301,258.89,88100.0,2256.0,258.829955
AAPL,2026-03-05 15:21:00+00:00,258.91,259.18,258.82,259.065,109062.0,2505.0,259.012265
AAPL,2026-03-05 15:22:00+00:00,259.07,259.27,258.89,259.04,139792.0,2971.0,259.064383
AAPL,2026-03-05 15:23:00+00:00,259.06,259.16,258.89,258.9,67080.0,2020.0,259.016479
AAPL,2026-03-05 15:24:00+00:00,258.9,258.9,258.61,258.71,135233.0,2990.0,258.723283
AAPL,2026-03-05 15:25:00+00:00,258.67,258.86,258.54,258.67,123449.0,3021.0,258.710109
AAPL,2026-03-05 15:26:00+00:00,258.68,258.76,258.5501,258.65,91453.0,2544.0,258.674959
AAPL,2026-03-05 15:27:00+00:00,258.655,258.9,258.59,258.715,89823.0,2319.0,258.772395
AAPL,2026-03-05 15:28:00+00:00,258.7175,258.81,258.59,258.59,90628.0,2362.0,258.724687
AAPL,2026-03-05 15:29:00+00:00,258.59,258.89,258.57,258.87,72265.0,2136.0,258.685407
AAPL,2026-03-05 15:30:00+00:00,258.895,258.94,258.46,258.47,126170.0,3352.0,258.637563
AAPL,2026-03-05 15:31:00+00:00,258.45,258.54,258.075,258.15,153645.0,3166.0,258.289034
AAPL,2026-03-05 15:32:00+00:00,258.1684,258.54,258.1684,258.42,83964.0,2429.0,258.377603
AAPL,2026-03-05 15:33:00+00:00,258.38,258.64,258.34,258.4487,76633.0,2301.0,258.527093
AAPL,2026-03-05 15:34:00+00:00,258.47,258.62,258.38,258.4494,83146.0,2317.0,258.467074
AAPL,2026-03-05 15:35:00+00:00,258.425,258.71,258.42,258.645,107912.0,2540.0,258.533933
AAPL,2026-03-05 15:36:00+00:00,258.66,259.02,258.64,258.81,103929.0,2514.0,258.831533
AAPL,2026-03-05 15:37:00+00:00,258.83,259.27,258.82,259.175,99691.0,2413.0,259.082335
AAPL,2026-03-05 15:38:00+00:00,259.18,259.69,259.06,259.67,84273.0,2235.0,259.307612
AAPL,2026-03-05 15:39:00+00:00,259.67,260.01,259.58,260.01,141916.0,2790.0,259.898162
AAPL,2026-03-05 15:40:00+00:00,260.02,260.35,260.02,260.14,115907.0,2481.0,260.187639
AAPL,2026-03-05 15:41:00+00:00,260.145,260.24,259.97,260.22,77753.0,1910.0,260.115913
AAPL,2026-03-05 15:42:00+00:00,260.22,260.33,260.01,260.14,104756.0,2538.0,260.125599
AAPL,2026-03-05 15:43:00+00:00,260.15,260.25,260.01,260.08,65453.0,1946.0,260.1255
AAPL,2026-03-05 15:44:00+00:00,260.09,260.22,260.05,260.1513,76642.0,1972.0,260.128193
AAPL,2026-03-05 15:45:00+00:00,260.16,260.4,260.14,260.24,81283.0,1881.0,260.264958
AAPL,2026-03-05 15:46:00+00:00,260.2132,260.22,259.82,260.05,55851.0,1954.0,260.028389
AAPL,2026-03-05 15:47:00+00:00,260.07,260.19,259.9801,260.11,48476.0,1666.0,260.069534
AAPL,2026-03-05 15:48:00+00:00,260.09,260.3499,260.09,260.24,66625.0,1943.0,260.239248
AAPL,2026-03-05 15:49:00+00:00,260.234,260.3,260.05,260.28,66703.0,1814.0,260.206754
AAPL,2026-03-05 15:50:00+00:00,260.28,260.84,260.27,260.79,126859.0,2409.0,260.49788
AAPL,2026-03-05 15:51:00+00:00,260.78,260.815,260.455,260.515,112301.0,2356.0,260.58679
AAPL,2026-03-05 15:52:00+00:00,260.53,260.79,260.52,260.72,75752.0,2078.0,260.672864
AAPL,2026-03-05 15:53:00+00:00,260.66,261.01,260.65,260.85,121734.0,2570.0,260.860315
AAPL,2026-03-05 15:54:00+00:00,260.865,260.91,260.72,260.73,90681.0,2350.0,260.814156
AAPL,2026-03-05 15:55:00+00:00,260.7499,260.95,260.64,260.875,64281.0,1953.0,260.81386
AAPL,2026-03-05 15:56:00+00:00,260.89,260.92,260.63,260.85,100341.0,2565.0,260.764366
AAPL,2026-03-05 15:57:00+00:00,260.87,261.225,260.87,261.2,121493.0,2594.0,261.081646
AAPL,2026-03-05 15:58:00+00:00,261.1801,261.22,260.81,260.88,79154.0,2026.0,261.034731
AAPL,2026-03-05 15:59:00+00:00,260.87,261.0299,260.76,261.0,77994.0,1951.0,260.883352
AAPL,2026-03-05 16:00:00+00:00,261.015,261.04,260.7099,260.828,86852.0,2198.0,260.863461
AAPL,2026-03-05 16:01:00+00:00,260.845,260.92,260.43,260.55,135365.0,2165.0,260.678032
AAPL,2026-03-05 16:02:00+00:00,260.56,260.66,260.46,260.555,43940.0,1702.0,260.555319
AAPL,2026-03-05 16:03:00+00:00,260.545,260.84,260.5,260.71,122091.0,2695.0,260.697106
AAPL,2026-03-05 16:04:00+00:00,260.71,260.72,260.5,260.6,57766.0,2028.0,260.586673
AAPL,2026-03-05 16:05:00+00:00,260.59,260.6139,260.4,260.435,98954.0,2480.0,260.494539
AAPL,2026-03-05 16:06:00+00:00,260.47,260.71,260.31,260.69,109924.0,2598.0,260.5185
AAPL,2026-03-05 16:07:00+00:00,260.695,260.695,260.54,260.61,47896.0,1634.0,260.603841
AAPL,2026-03-05 16:08:00+00:00,260.6,260.6,260.17,260.41,78209.0,2085.0,260.361374
AAPL,2026-03-05 16:09:00+00:00,260.44,260.485,260.22,260.44,66868.0,1998.0,260.364265
AAPL,2026-03-05 16:10:00+00:00,260.44,260.462,260.07,260.1099,99092.0,2015.0,260.244015
AAPL,2026-03-05 16:11:00+00:00,260.105,260.19,259.88,260.16,78784.0,2334.0,260.062143
AAPL,2026-03-05 16:12:00+00:00,260.18,260.18,259.88,259.9,57013.0,1920.0,259.961101
AAPL,2026-03-05 16:13:00+00:00,259.935,260.08,259.7,259.925,123518.0,3089.0,259.9033
AAPL,2026-03-05 16:14:00+00:00,259.88,259.97,259.57,259.65,60722.0,2328.0,259.723158
AAPL,2026-03-05 16:15:00+00:00,259.64,259.78,259.5,259.55,73911.0,2219.0,259.628133
AAPL,2026-03-05 16:16:00+00:00,259.5728,259.8425,259.5728,259.75,40849.0,1790.0,259.744167
AAPL,2026-03-05 16:17:00+00:00,259.75,259.8099,259.7,259.765,58858.0,2020.0,259.751049
AAPL,2026-03-05 16:18:00+00:00,259.765,260.125,259.64,260.07,50607.0,1884.0,259.902687
AAPL,2026-03-05 16:19:00+00:00,260.08,260.08,259.85,259.88,76503.0,2532.0,260.005125
AAPL,2026-03-05 16:20:00+00:00,259.9,260.1999,259.9,260.1799,58660.0,2008.0,260.10751
AAPL,2026-03-05 16:21:00+00:00,260.18,260.38,260.12,260.29,133507.0,1828.0,260.275973
AAPL,2026-03-05 16:22:00+00:00,260.295,260.68,260.27,260.66,45430.0,1878.0,260.499416
AAPL,2026-03-05 16:23:00+00:00,260.67,260.71,260.455,260.49,47911.0,1755.0,260.591989
AAPL,2026-03-05 16:24:00+00:00,260.49,260.71,260.46,260.63,34521.0,1558.0,260.612161
AAPL,2026-03-05 16:25:00+00:00,260.6,260.82,260.56,260.73,73419.0,1996.0,260.67901
AAPL,2026-03-05 16:26:00+00:00,260.7201,260.89,260.685,260.685,35337.0,1778.0,260.768362
AAPL,2026-03-05 16:27:00+00:00,260.69,260.82,260.67,260.75,29443.0,1692.0,260.73134
AAPL,2026-03-05 16:28:00+00:00,260.74,260.8593,260.66,260.685,39000.0,1816.0,260.770598
AAPL,2026-03-05 16:29:00+00:00,260.65,260.78,260.57,260.755,48260.0,1699.0,260.684427
AAPL,2026-03-05 16:30:00+00:00,260.76,261.28,260.76,261.25,105475.0,2378.0,261.040252
AAPL,2026-03-05 16:31:00+00:00,261.2592,261.5,261.03,261.4609,108808.0,2545.0,261.302644
AAPL,2026-03-05 16:32:00+00:00,261.4511,261.5,260.9,261.035,113573.0,2651.0,261.175557
AAPL,2026-03-05 16:33:00+00:00,260.98,261.02,260.66,260.83,114188.0,2719.0,260.881903
AAPL,2026-03-05 16:34:00+00:00,260.85,260.86,260.5,260.62,94012.0,2406.0,260.637139
AAPL,2026-03-05 16:35:00+00:00,260.61,260.76,260.58,260.65,75983.0,2095.0,260.667776
AAPL,2026-03-05 16:36:00+00:00,260.64,260.86,260.61,260.64,58119.0,1797.0,260.737172
AAPL,2026-03-05 16:37:00+00:00,260.61,260.77,260.57,260.73,51480.0,1835.0,260.683356
AAPL,2026-03-05 16:38:00+00:00,260.75,260.75,260.415,260.53,63258.0,2068.0,260.560415
AAPL,2026-03-05 16:39:00+00:00,260.56,260.73,260.55,260.63,69435.0,1916.0,260.622712
AAPL,2026-03-05 16:40:00+00:00,260.62,260.805,260.57,260.57,79057.0,1812.0,260.725092
AAPL,2026-03-05 16:41:00+00:00,260.57,260.89,260.57,260.69,76662.0,2161.0,260.765967
AAPL,2026-03-05 16:42:00+00:00,260.68,260.818,260.65,260.79,49993.0,1943.0,260.740408
AAPL,2026-03-05 16:43:00+00:00,260.77,260.8383,260.73,260.7901,35744.0,1572.0,260.778733
AAPL,2026-03-05 16:44:00+00:00,260.84,260.94,260.72,260.76,47234.0,1657.0,260.830444
AAPL,2026-03-05 16:45:00+00:00,260.78,261.07,260.78,260.955,84818.0,2178.0,260.955554
AAPL,2026-03-05 16:46:00+00:00,260.955,261.09,260.75,260.96,86417.0,2159.0,260.944748
